"","company_name","status_label","year","current_assets","cogs","dep_amort","EBITDA","inventory","net_income","receivables","mkt_value","net_sales","total_assets","long_term_debt","EBIT","gross_profit","current_liabilities","ret_earnings","total_revenue","total_liab","total_op_exp","lag_total_assets","lag_total_revenue","working_capital","Altman_z","operating_income","ROA","current_ratio"
"2541","C_5272","alive",2005,585.012,199.01,28.28,68.956,89.046,46.552,90.406,1281.6624,383.648,791.376,140.722,40.676,184.638,85.342,180.867,383.648,236.646,314.692,825.778,418.079,499.67,4.98161088743624,184.638,0.223592781595053,6.85491317288088
"2542","C_5276","alive",2005,17.104,12.178,0.277,0.13,0,0.019,7.565,33.696,29.574,24.086,0.028,-0.147,17.396,17.188,-6.048,29.574,17.216,29.444,23.513,23.346,-0.0839999999999996,2.02633399772254,17.396,0.739846042614724,0.995112869443798
"2543","C_5277","alive",2005,322.356,103.078,295.351,493.787,2.726,105.169,146.02,1530.144,621.543,2361.624,597,198.436,518.465,536.881,395.631,621.543,1668.486,127.756,1722.577,650.439,-214.525,1.21624848258101,518.465,0.300982191216996,0.600423557548134
"2544","C_5279","alive",2005,128.102,456.552,32.396,66.845,71.16,22.419,0,631.5097,725.142,299.435,0,34.449,268.59,57.479,100.733,725.142,98.374,658.297,278.395,656.468,70.623,7.40704087501972,268.59,0.964780258266132,2.22867482036918
"2545","C_5281","alive",2005,101.784,160.878,2.996,-5.174,0,-12.527,83.254,80.698,193.973,118.953,0,-8.17,33.095,64.014,-54.518,193.973,65.202,199.147,126.38,198.607,37.77,1.88599634677504,33.095,0.261868966608641,1.59002718155404
"2546","C_5283","alive",2005,18.939,16.055,0.993,5.34,0,4.314,5.16,110.2982,36.157,20.034,0,4.347,20.102,7.82,-38.904,36.157,8.095,30.817,12.647,23.078,11.119,8.64345262084721,20.102,1.58946785799004,2.42186700767263
"2547","C_5284","alive",2005,947.084,809.089,124.206,674.91,362.536,333.986,41.855,5824.1291,2784.711,1789.718,0,550.704,1975.622,491.554,1356.995,2784.711,794.601,2109.801,1347.701,2021.253,455.53,8.33608570521455,1975.622,1.46592011136001,1.92671405379673
"2548","C_5285","alive",2005,400.571,299.136,15.979,22.289,26.218,14.273,105.879,561.7078,454.178,496.087,0,6.31,155.042,117.547,143.63,454.178,136.189,431.889,475.03,454.819,283.024,4.52213048434466,155.042,0.326383596825464,3.40775179289986
"2549","C_5286","alive",2005,993.385,191.865,15.497,328.746,50.983,202.295,357.287,4018.5583,820.164,1371.678,1.777,313.249,628.299,509.513,222.706,820.164,528.308,491.418,947.491,615.1,483.872,6.56604248017089,628.299,0.66311869980823,1.94967547442362
"2550","C_5288","alive",2005,64.385,20.235,0.264,-19.658,0.058,-18.642,0.287,99.4177,0.577,65.075,0,-19.922,-19.658,3.828,-184.456,0.577,4.069,20.235,40.758,0.258,60.557,10.8067489290341,-19.658,-0.482310221306247,16.8194879832811
"2551","C_5289","alive",2005,316.515,217.008,10.451,69.447,107.105,37.975,80.324,574.5228,375.191,428.638,20.85,58.996,158.183,94.512,131.465,375.191,132.4,305.744,413.806,322.628,222.003,4.98398348713015,158.183,0.382263669448969,3.34893981716607
"2552","C_5291","alive",2005,92.869,86.377,11.245,162.297,0,61.273,83.388,1381.4733,437.93,2266.064,404.988,151.052,351.553,51.745,655.203,437.93,985.404,275.633,2281.875,438.213,41.124,1.68095894987655,351.553,0.154063215557382,1.79474345347377
"2553","C_5293","alive",2005,36.598,92.204,2.36,-4.583,0,-6.591,28.008,56.8669,125.326,43.786,0.35,-6.943,33.122,25.296,-40.598,125.326,25.896,129.909,48.171,128.903,11.302,2.66822745203978,33.122,0.687592119740092,1.44679000632511
"2554","C_5294","alive",2005,100.151,40.835,8.968,19.022,0,19.012,11.911,222.3461,108.278,189.535,0,10.054,67.443,25.995,7.789,108.278,32.582,89.256,170.486,132.517,74.156,5.36788932201811,67.443,0.395592599978884,3.85270244277746
"2555","C_5296","alive",2005,45.929,25.126,1.046,2.117,0,1.6,9.858,63.0297,43.126,84.589,0,1.071,18,6.504,5.694,43.126,6.504,41.009,81.702,25.322,39.425,7.01969166528636,18,0.220312844238819,7.06165436654367
"2556","C_5297","alive",2005,633.6,729.973,93.223,663.277,0,187.179,398.702,8963.4504,1952.531,8128.336,969.299,570.054,1222.558,909.521,955.295,1952.531,2979.547,1289.254,8227.126,1786.935,-275.921,2.40044585808277,1222.558,0.148600860130257,0.696630424146336
"2557","C_5299","alive",2005,39.685,5.155,0.315,-8.307,1.726,-7.792,2.847,202.1658,23.916,40.49,0,-8.622,18.761,9.17,-16.806,23.916,9.17,32.223,43.364,21.46,30.515,13.4390977569485,18.761,0.432639977861821,4.32769901853871
"2558","C_5301","alive",2005,40.622,74.614,38.745,61.404,3.645,13.711,17.215,119.4939,176.247,535.672,205.5,22.659,101.633,44.73,39.485,176.247,349.88,114.843,546.785,176.271,-4.108,0.76752073781141,101.633,0.185873789515075,0.908160071540353
"2559","C_5303","alive",2005,149.97,330.498,0.104,19.355,90.381,9.544,51.486,106.1013,358.476,156.733,2.287,19.251,27.978,130.213,15.779,358.476,132.5,339.121,93.915,212.55,19.757,3.46517348668502,27.9779999999999,0.297907682478836,1.15172832205694
"2560","C_5305","alive",2005,125.784,246.322,15.2,45.166,0,0.306,68.427,190.564,310.775,510.628,266.659,29.966,64.453,68.498,27.68,310.775,345.167,265.609,507.631,291.025,57.286,1.34404347996441,64.453,0.126968211161257,1.83631638879967
"2561","C_5306","alive",2005,5.771,66.49,9.433,24.509,0.23,4.576,2.366,222.4957,90.999,233.426,54.003,15.076,24.509,17.744,8.716,90.999,120.149,66.49,246.255,93.617,-11.973,1.70479710254426,24.509,0.0995269131591237,0.325236699729486
"2562","C_5308","alive",2005,179.907,358.294,18.751,110.642,0,49.856,145.616,1112.21,575.492,542.863,0,91.891,217.198,143.642,-51.482,575.492,158.415,464.85,418.807,482.119,36.265,5.77861361980833,217.198,0.518611197998123,1.25246794113142
"2563","C_5311","alive",2005,58.231,143.312,6.984,18.088,1.723,8.351,2.377,519.8821,178.21,163.958,0,11.104,34.898,26.405,21.045,178.21,34.059,160.122,100.866,129.049,31.826,10.8815446792742,34.898,0.345983780461206,2.20530202613141
"2564","C_5313","alive",2005,229.958,628.821,30.485,52.006,30.5,-6.802,145.539,237.752,714.177,1132.304,608.762,21.521,85.356,168.802,-8.068,714.177,791.307,662.171,593.574,460.113,61.1559999999999,0.928559834436368,85.356,0.143800099060943,1.36229428561273
"2565","C_5316","failed",2005,49.455,154.071,3.693,-5.486,2.932,-8.51,15.672,53.3286,156.637,56.934,0,-9.179,2.566,16.822,3.313,156.637,17.177,162.123,49.07,158.497,32.633,4.85123545607633,2.566,0.0522926431628287,2.93990013078112
"2566","C_5318","alive",2005,75.481,42.544,8.004,7.306,0,-3.938,30.526,59.3928,122.313,119.896,0,-0.698,79.769,82.345,-359.775,122.313,88.704,115.007,119.41,130.456,-6.86399999999998,-2.8670309192209,79.769,0.668026128464953,0.916643390612667
"2567","C_5319","alive",2005,155.476,293.368,10.119,61.841,108.862,33.624,4.745,999.4046,440.269,195.829,0,51.722,146.901,56.853,113.624,440.269,71.056,378.428,202.105,377.534,98.623,12.9754886765182,146.901,0.726854852675589,2.73470177475243
"2568","C_5321","alive",2005,1248.288,1392.4,124.227,383.268,0,172.152,614.806,3172.2733,2519.423,4374.111,584.567,259.041,1127.023,1892.463,691.359,2519.423,2692.051,2136.155,3017.977,2125.773,-644.175,1.52300289982687,1127.023,0.373436576885775,0.659610253938915
"2569","C_5323","alive",2005,541.539,1597.164,23.92,88.109,238.355,31.912,259.615,347.3165,1794.966,828.192,279.226,64.189,197.802,270.975,35.596,1794.966,601.717,1706.857,630.971,1424.641,270.564,3.22162596623092,197.802,0.313488258572898,1.99848325491281
"2570","C_5325","alive",2005,146.601,24.017,6.069,-4.532,0,-7.52,3.956,216.0238,52.924,156.684,0,-10.601,28.907,40.955,-197.625,52.924,51.226,57.456,120.218,54.455,105.646,1.68804506850879,28.907,0.240454840373322,3.57956293492858
"2571","C_5327","alive",2005,821.01,776.01,104.623,543.371,53.643,284.091,297.302,5681.0124,1754.791,1973.02,611.431,438.748,978.781,549.048,2258.81,1754.791,1458.1,1211.42,1890.706,1569.045,271.962,5.72912906140416,978.781,0.517680168148829,1.49533374131223
"2572","C_5328","alive",2005,58.149,63.738,13.242,68.331,5.911,30.49,31.527,917.768,207.427,347.545,110.802,55.089,143.689,29.658,13.589,207.427,161.247,139.096,246.919,158.395,28.491,4.68804218603763,143.689,0.581927676687497,1.96065142625936
"2573","C_5330","alive",2005,147.027,100.933,21.686,84.238,0,25.549,12.559,377.2497,579.839,447.162,238.964,62.552,478.906,242.817,35.532,579.839,495.59,495.601,453.162,488.739,-95.79,2.06924738091849,478.906,1.05680970602125,0.605505380595263
"2574","C_5335","alive",2005,1879.645,8644.94,39.388,323.885,1224.443,118.973,412.861,1708.7242,10182.084,3594.173,576.69,284.497,1537.144,1664.75,425.84,10182.084,2448.441,9858.199,3532.801,9384.741,214.895,3.75050405982668,1537.144,0.435106307997535,1.12908544826551
"2575","C_5336","alive",2005,122.796,770.115,26.281,41.042,63.056,3.185,4.006,351.0327,1123.957,418.87,148.181,14.761,353.842,133.397,-80.084,1123.957,309.328,1082.915,405.56,1048.164,-10.601,3.18245666909812,353.842,0.872477561889733,0.920530446711695
"2576","C_5337","alive",2005,246.762,100.021,10.787,11.982,2.801,0.577,11.066,471.592,181.351,384.683,0.245,1.195,81.33,158.792,-17.743,181.351,168.467,169.369,295.244,99.397,87.97,2.37111429704786,81.33,0.275467071303735,1.55399516348431
"2577","C_5340","alive",2005,134.22,24.904,7.835,-17.598,16.695,-31.852,14.701,1144.4962,120.645,218.065,165,-25.433,95.741,35.216,-483.815,120.645,201.466,138.243,215.908,68.071,99.004,1.01554757652045,95.741,0.443434240509847,3.81133575647433
"2578","C_5341","alive",2005,377.694,911.161,41.519,133.186,283.665,55.887,0,789.3087,1344.1,731.653,2.979,91.667,432.939,155.184,232.561,1344.1,229.821,1210.914,686.999,1243.851,222.51,5.12113505119995,432.939,0.63018869023099,2.43384627281163
"2579","C_5342","alive",2005,22.509,33.513,1.148,-8.04,7.127,-13.02,8.822,11.0568,41.166,25.226,9.829,-9.188,7.653,10.793,-18.283,41.166,20.622,49.206,51.605,66.206,11.716,0.294290926636531,7.65299999999999,0.148299583373704,2.08551839155008
"2580","C_5343","alive",2005,401.118,562.621,32.038,88.125,235.878,34.515,147.78,708.5583,760.421,974.783,153.339,56.087,197.8,155.756,304.018,760.421,411.08,672.296,937.715,688.485,245.362,2.74284522590474,197.8,0.210938291485153,2.57529725981664
"2581","C_5350","alive",2005,2998.2,3542.7,114.6,638.7,1540.2,286.9,1139.2,10932.4974,4644.5,6678.5,835.6,524.1,1101.8,1187.2,808.1,4644.5,2459.8,4005.8,2576.5,2318.1,1811,4.11589273037066,1101.8,0.4276343877353,2.52543800539084
"2582","C_5352","alive",2005,7.468,5.28,0.264,1.302,0,1.034,1.663,32.6518,15.653,8.835,0,1.038,10.373,2.94,-26.919,15.653,3.134,14.351,7.033,11.632,4.528,4.75995951444785,10.373,1.47490402388739,2.54013605442177
"2583","C_5353","failed",2005,178.726,124.864,7.2,-90.532,5.811,-112.487,30.835,1728.9258,150.078,248.263,82.331,-97.732,25.214,42.004,-303.538,150.078,132.818,240.61,242.317,161.595,136.722,6.06492830319772,25.214,0.104053780791278,4.25497571659842
"2584","C_5354","alive",2005,8.542,0.07,0.107,-2.312,0.085,1.604,0.591,11.635,0.106,14.634,0,-2.419,0.036,0.801,5.313,0.106,3.269,2.418,24.687,0.413,7.741,2.74031932952143,0.036,0.001458257382428,10.6641697877653
"2585","C_5355","alive",2005,279.678,582.26,60.477,233.265,5.598,101.574,57.968,2527.6587,1019.338,956.027,4.269,172.788,437.078,232.638,338.078,1019.338,290.017,786.073,827.999,853.019,47.04,7.4461059366441,437.078,0.527872618203645,1.20220256363965
"2586","C_5356","alive",2005,5.336,6.427,0.359,0.025,0.072,-0.954,3.286,3.9533,14.303,10.363,0,-0.334,7.876,6.084,-43.619,14.303,6.141,14.278,8.751,12.566,-0.747999999999999,-4.31927623363738,7.876,0.900011427265455,0.877054569362262
"2587","C_5358","alive",2005,6071.298,27168.996,64.338,465.735,2208.66,216.906,3186.115,3235.9544,28808.312,7034.99,455.65,401.397,1639.316,4105.484,1562.085,28808.312,4596.392,28342.577,6926.737,25462.071,1965.814,5.35188882934012,1639.316,0.2366649693788,1.47882636980195
"2588","C_5360","alive",2005,402.894,1651.61,13.573,87.062,235.7,41.572,137.349,1392.1976,2059.568,651.258,64.871,73.489,407.958,283.509,176.357,2059.568,355.739,1972.506,508.767,1669.952,119.385,6.48203433235081,407.958,0.801856252469206,1.4210977429288
"2589","C_5362","alive",2005,15.494,75.787,4.359,13.041,1.588,4.391,3.129,119.4507,102.354,67.598,15.93,8.682,26.567,10.095,-2.053,102.354,30.419,89.313,71.913,99.325,5.399,4.34742630816506,26.567,0.369432508725822,1.53481921743437
"2590","C_5364","alive",2005,100.683,69.692,6.642,-10.693,19.299,-12.317,37.253,236.7206,126.264,210.021,0,-17.335,56.572,54.871,-22.726,126.264,56.224,136.957,212.305,157.303,45.812,2.96526967553197,56.572,0.266465697934575,1.8349036831842
"2591","C_5366","alive",2005,8.902,7.275,0.623,-0.165,0.434,-1.027,4.806,7.8966,20.093,12.528,0,-0.788,12.818,9.396,-50.687,20.093,10.175,20.258,14.032,20.64,-0.493999999999998,-3.84964656757071,12.818,0.9134834663626,0.947424435930183
"2592","C_5367","alive",2005,323.286,528.349,45.787,136.877,0,44.519,245.798,544.4179,1040.126,1327.962,321.834,91.09,511.777,151.699,270.534,1040.126,550.205,903.249,1113.889,939.797,171.587,2.04356121181715,511.777,0.459450627486222,2.13110172117153
"2593","C_5368","failed",2005,216.813,784.826,87.729,21.188,0,-154.38,141.909,78.9413,1187.396,641.089,619.12,-66.541,402.57,255.41,-923.583,1187.396,877.423,1166.208,758.6,1350.872,-38.597,-0.525535190430963,402.57,0.530674927498023,0.848882189420931
"2594","C_5372","alive",2005,92.851,35.918,12.331,5.788,4.903,-7.353,15.007,509.8271,66.224,294.108,0.215,-6.543,30.306,15.369,-58.825,66.224,19.448,60.436,175.629,67.466,77.482,15.9168063719623,30.306,0.172556923970415,6.04144706877481
"2595","C_5375","alive",2005,101.93,302.251,8.359,51.782,21.591,41.168,23.69,618.6729,397.218,210.649,0,43.423,94.967,45.181,164.598,397.218,51.021,345.436,200.018,341.491,56.749,11.2586747432063,94.967,0.474792268695818,2.25603682964078
"2596","C_5383","alive",2005,489.006,239.639,3.5,-220.688,0,-227.995,0,1109.3383,18.951,534.446,399.5,-224.188,-220.688,63.527,-812.516,18.951,473.456,239.639,462.23,20.428,425.479,-1.11605642163867,-220.688,-0.477441966120762,7.69760889070789
"2597","C_5385","alive",2005,274.829,17.65,5.537,93.682,10.996,113.705,16.864,1268.434,132.417,435.525,0,88.145,114.767,108.163,-163.75,132.417,108.548,38.735,177.901,22.389,166.666,7.91603773830827,114.767,0.645117228121259,2.54087811913501
"2598","C_5389","alive",2005,125.752,94.15,43,56.398,13.298,-23.684,29.981,147.6788,233.301,677.323,307.727,13.398,139.151,125.174,-492.035,233.301,460.985,176.903,620.66,207.452,0.577999999999989,-0.414057632759172,139.151,0.224198433925176,1.0046175723393
"2599","C_5391","alive",2005,4.335,5.28,1.066,-0.1,0,-1.147,0.763,8.7717,5.18,9.037,0,-1.166,-0.1,1.841,-51.923,5.18,2.619,5.28,2.224,3.53,2.494,-5.55570069135402,-0.100000000000001,-0.0449640287769787,2.35469853340576
"2600","C_5392","alive",2005,308.154,175.704,30.459,153.582,99.399,74.033,16.683,1232.358,1180.93,678.866,123.483,123.123,1005.226,159.056,459.34,1180.93,324.238,1027.348,609.737,1137.864,149.098,5.82937216117519,1005.226,1.64862227484965,1.93739311940449
"2601","C_5394","alive",2005,725.733,1607.852,91.865,485.04,398.684,221.785,241.708,1533.4638,2184.866,1757.687,438.419,393.175,577.014,207.177,744.344,2184.866,876.701,1699.826,1733.619,2144.913,518.556,3.97758296703819,577.014,0.332837838071687,3.50296123604454
"2602","C_5395","alive",2005,3.31,0.835,0.737,-7.174,0.423,-9.147,0.341,142.151,2.156,12.411,0,-7.911,1.321,8.184,-105.957,2.156,8.184,9.33,10.406,1.7,-4.874,-3.93167998377185,1.321,0.126945992696521,0.4044477028348
"2603","C_5399","alive",2005,2.511,109.803,5.416,-1.578,0.973,-10.721,0.758,6.1364,115.995,25.108,2.815,-6.994,6.192,25.188,-65.184,115.995,33.406,117.573,31.714,129.207,-22.677,-0.907596124787615,6.19200000000001,0.195245002207227,0.0996903287279657
"2604","C_5401","alive",2005,316.342,579.753,107.628,374.305,0,150.349,253.213,2938.6137,1523.923,1498.662,233.245,266.677,944.17,206.295,699.36,1523.923,511.485,1149.618,1271.206,1217.383,110.047,5.79265913925245,944.17,0.742735638440976,1.53344482415958
"2605","C_5402","alive",2005,49.907,49.028,1.077,9.888,13.786,3.198,26.915,76.056,78.57,53.729,27.845,8.811,29.542,19.12,-153.751,78.57,47.403,68.682,54.085,88.366,30.787,-0.352458244705992,29.542,0.546214292317648,2.61019874476987
"2606","C_5403","alive",2005,209.494,62.451,7.066,21.722,0,11.348,52.177,394.1813,153.229,311.702,0,14.656,90.778,112.948,79.821,153.229,112.948,131.507,302.872,138.479,96.546,3.47091270829973,90.778,0.29972397580496,1.85478273187662
"2607","C_5406","alive",2005,244.453,312.881,21.896,49.526,49.883,23.515,144.715,790.5968,433.823,365.069,0,27.63,120.942,91.546,85.615,433.823,100.935,384.297,301.825,345.939,152.907,6.96866612479519,120.942,0.400702393771225,2.67027505297883
"2608","C_5408","alive",2005,55.77,8.805,10.18,-0.498,0.046,-13.414,13.682,169.9295,59.498,160.793,57.737,-10.678,50.693,17.702,-144.87,59.498,78.582,59.996,170.354,42.308,38.068,0.471090872036159,50.693,0.297574462589666,3.15049146989041
"2609","C_5409","alive",2005,21.412,60.221,1.214,1.473,2.816,0.28,6.672,56.6171,75.333,41.804,1.681,0.259,15.112,7.523,1.617,75.333,11.561,73.86,40.117,68.735,13.889,5.21368930414833,15.112,0.376698157888177,2.84620497142098
"2610","C_5410","failed",2005,599.958,580.273,47.565,101.51,100.453,50.646,233.726,1397.0047,825.078,1130.25,330.033,53.945,244.805,215.215,6.223,825.078,548.989,723.568,1020.771,473.914,384.743,2.83050582321637,244.805,0.23982362351595,2.78771461097043
"2611","C_5414","failed",2005,19.392,101.152,1.374,2.278,0.495,-1.46,14.129,19.5175,109.207,30.125,9.756,0.904,8.055,13.531,-9.577,109.207,23.287,106.929,20.018,67.663,5.861,4.01542817909731,8.05499999999999,0.402387850934159,1.43315349937181
"2612","C_5416","alive",2005,19.333,116.9,11.479,37.736,7.676,14.518,6.924,638.6559,168.35,316.327,74.5,26.257,51.45,12.306,137.931,168.35,118.083,130.614,307.58,142.017,7.027,4.68835435516731,51.45,0.167273554847519,1.57102226556151
"2613","C_5420","alive",2005,58.082,149.145,2.832,3.302,49.552,-1.003,0,25.0726,233.131,77.302,0,0.47,83.986,47.392,2.701,233.131,48.998,229.829,68.27,230.148,10.69,3.55779884308834,83.986,1.23020360333968,1.22556549628629
"2614","C_5421","alive",2005,773.059,784.784,37.955,202.133,0,98.194,392.439,5121.4813,986.917,1678.715,15.678,164.178,202.133,705.946,-615.723,986.917,745.375,784.784,1543.613,845.519,67.1129999999999,4.56772670338702,202.133,0.130947977245592,1.09506817801928
"2615","C_5422","alive",2005,202.503,321.906,13.505,66.672,65.151,31.008,75.983,423.131,441.963,407.779,80.623,53.167,120.057,79.451,79.076,441.963,186.549,375.291,389.995,395.577,123.052,3.50861184314149,120.057,0.307842408236003,2.54877849240412
"2616","C_5424","alive",2005,546.71,849.158,47.821,222.928,40.293,119.619,294.395,3049.4255,1250.454,1056.603,0,175.107,401.296,252.728,626.178,1250.454,324.832,1027.526,924.685,1056.397,293.982,8.52654984947218,401.296,0.433981301740593,2.16323478205818
"2617","C_5425","alive",2005,5.204,7.647,0.09,0.204,1.488,0.026,1.9,5.3609,10.856,5.416,0,0.114,3.209,2.792,-10.651,10.856,2.792,10.652,5.163,8.713,2.412,1.00715188574234,3.209,0.621537865582026,1.86389684813754
"2618","C_5426","alive",2005,135.469,205.11,10.915,14.314,0,6.969,49.479,256.4476,275.992,177.474,0,3.399,70.882,33.142,-29.311,275.992,45.704,261.678,180.232,264.585,102.327,5.44561676956555,70.882,0.393281992099072,4.08753243618369
"2619","C_5427","alive",2005,1069.497,3077.441,176.124,1166.435,77.939,546.277,732.907,10216.4634,5503.711,5306.115,1255.386,990.311,2426.27,1101.292,1286.305,5503.711,2543.131,4337.276,4203.788,5126.601,-31.7949999999998,4.39570056617338,2426.27,0.577162787466922,0.971129364419246
"2620","C_5431","alive",2005,804.248,2429.814,14.234,134.614,612.343,53.627,106.443,609.653,2935.419,1452.714,290.551,120.38,505.605,647.802,233.561,2935.419,992.483,2800.805,1256.904,2745.787,156.446,3.01698007172753,505.605000000001,0.402262225277349,1.24150280486939
"2621","C_5435","alive",2005,19.209,47.631,1.184,0.19,0,-1.931,4.199,99.2823,54.694,54.223,8,-0.994,7.063,17.188,-33.71,54.694,25.516,54.504,16.902,15.737,2.021,2.45713874894263,7.063,0.417879540882736,1.11758203397719
"2622","C_5437","alive",2005,13.469,37.08,0.652,-6.677,0,-6.322,7.558,25.9217,44.723,17.289,0,-7.329,7.643,15.605,-35.307,44.723,15.605,51.4,16.503,48.854,-2.136,-0.822736385937989,7.643,0.46312791613646,0.86312079461711
"2623","C_5438","alive",2005,56.202,134.66,0.99,10.394,22.811,5.467,31.312,82.474,185.364,72.92,25.109,9.404,50.704,28.077,18.471,185.364,53.301,174.97,48.283,160.585,28.125,4.71345567977342,50.704,1.05014187188037,2.0017095843573
"2624","C_5439","alive",2005,26.557,74.235,5.604,24.784,7.87,12.808,11.211,210.5617,116.757,73.561,1.986,19.18,42.522,10.166,25.053,116.757,17.121,91.973,71.808,94.503,16.391,10.5709004401623,42.522,0.59216243315508,2.61233523509738
"2625","C_5441","alive",2005,125.678,394.921,20.417,24.932,57.843,-1.013,26.132,164.437,477.555,317.118,108.761,4.515,82.634,64.878,112.183,477.555,196.424,452.623,269.534,375.266,60.8,2.78053131108341,82.634,0.306580987927312,1.93714356176208
"2626","C_5442","alive",2005,99.858,43.951,1.72,14.574,15.818,22.549,42.954,262.5501,94.616,134.238,0.005,12.854,50.665,13.388,-28.108,94.616,13.393,80.042,70.319,80.87,86.47,13.2627894683872,50.665,0.720502282455666,7.45876904690768
"2627","C_5446","alive",2005,338.561,933.856,15.167,58.934,0,29.983,98.411,1147.6286,1169.612,495.439,33.19,43.767,235.756,245.326,111.092,1169.612,313.01,1110.678,354.638,969.527,93.235,5.39188220200243,235.756,0.664779296070923,1.38004532744185
"2628","C_5447","failed",2005,268.309,397.745,26.733,92.453,86.309,41.57,28.814,1877.2284,779.663,458.41,0,65.72,381.918,136.299,140.075,779.663,210.013,687.21,324.586,590.31,132.01,8.31044325635493,381.918,1.1766311547633,1.96853241769932
"2629","C_5450","alive",2005,125.225,29.832,1.189,-22.642,0,-24.311,0.149,94.0714,7.19,130.716,100,-23.831,-22.642,12.127,-179.711,7.19,112.883,29.832,171.287,12.259,113.098,-0.933095782534983,-22.642,-0.132187498175577,10.3261317720788
"2630","C_5451","alive",2005,14.778,14.522,1.66,-3.899,0.371,-5.546,5.584,20.2258,36.712,32.926,4.045,-5.559,22.19,7.657,-6.672,36.712,13.288,40.611,38.773,36.863,7.121,1.44693858243339,22.19,0.572305470301499,1.92999869400549
"2631","C_5453","alive",2005,31.429,24.962,1.475,5.426,0,1.789,18.344,55.3248,58.947,99.691,12.731,3.951,33.985,26.883,10.238,58.947,42.894,53.521,90.882,57.186,4.54599999999999,1.69446325890602,33.985,0.373946436037939,1.16910315069003
"2632","C_5457","alive",2005,70.548,29.338,9.4,32.836,0,15.365,15.178,740.2624,86.847,104.766,0.04,23.436,57.509,24.753,62.501,86.847,24.793,54.011,116.525,109.393,45.795,20.8415459631351,57.509,0.493533576485733,2.8500787783299
"2633","C_5458","alive",2005,282.884,627.612,89.968,182.375,36.078,23.138,33.136,1039.6924,809.987,1525.921,519.706,92.407,182.375,224.352,97.965,809.987,955.722,627.612,1533.957,721.893,58.532,1.51928781933167,182.375,0.118891859419788,1.26089359577806
"2634","C_5460","alive",2005,80.192,57.79,14.039,17.468,0,-3.842,38.147,356.9506,106.33,418.471,145.906,3.429,48.54,105.282,11.791,106.33,278.003,88.862,240.088,125.42,-25.09,1.01902023073769,48.54,0.202175868848089,0.761687657909234
"2635","C_5462","alive",2005,1101.922,253.821,76.028,-115.148,49.333,-435.699,72.786,1375.4082,427.257,1675.229,648.752,-191.176,173.436,178.464,-4757.763,427.257,939.862,542.405,2137.054,298.707,923.458,-2.55810351715986,173.436,0.081156582847228,6.17447776582392
"2636","C_5464","alive",2005,18.934,2.775,0.394,4.337,0,4.14,5.621,177.6678,20.808,23.844,0.005,3.943,18.033,13.91,-68.647,20.808,14.226,16.471,12.931,14.538,5.024,5.13398807099231,18.033,1.39455571881525,1.36117900790798
"2637","C_5465","alive",2005,68.942,73.64,3.417,18.228,33.927,7.218,19.207,50.4622,109.873,99.899,7.676,14.811,36.233,44.005,-6.631,109.873,51.777,91.645,80.314,84.116,24.937,2.38048056514367,36.233,0.451141768558408,1.56668560390865
"2638","C_5469","alive",2005,65.58,101.468,9.408,19.009,18.093,5.562,27.559,365.9552,172.042,142.505,14.133,9.601,70.574,42.758,-40.311,172.042,58.072,153.033,129.754,134.874,22.822,5.0068053188912,70.574,0.543906160889067,1.53374807053651
"2639","C_5471","alive",2005,520.541,2050.437,121.171,330.446,318.102,87.55,154.734,1346.0479,2495.551,1530.62,699.532,209.275,445.114,320.182,195.571,2495.551,1257.27,2165.105,1597.159,2420.445,200.359,3.05994202056484,445.114,0.278691100886011,1.62576597060422
"2640","C_5472","alive",2005,398.371,144.006,25.546,78.643,21.178,48.349,68.712,1327.878,369.888,773.751,0,53.097,225.882,53.747,-308,369.888,58.429,291.245,770.781,365.255,344.624,14.3174991501026,225.882,0.293056004234666,7.41196717956351
"2641","C_5473","alive",2005,17.313,37.116,6.051,7.659,0.796,0.014,12.662,16.7705,66.199,75.459,13.79,1.608,29.083,16.038,20.38,66.199,35.949,58.54,76.647,63.344,1.275,1.62589937880265,29.083,0.379440813078138,1.0794986906098
"2642","C_5474","alive",2005,24.48,171.643,0.355,3.587,0.202,2.382,4.184,119.6448,183.765,33.115,0,3.232,12.122,3.416,-11.034,183.765,3.416,180.178,28.037,158.07,21.064,27.1830902952984,12.122,0.432357242215643,7.16627634660421
"2643","C_5475","alive",2005,148.895,168.426,4.289,9.868,19.108,4.578,44.951,134.7334,235.687,164.554,0,5.579,67.261,38.532,44.463,235.687,43.06,225.819,144.026,238.139,110.363,4.60464107290056,67.261,0.467005957257717,3.86419080244991
"2644","C_5476","alive",2005,941.738,5464.361,26.692,269.745,673.839,148.055,234.929,3297.6861,6386.094,1489.247,134.787,243.053,921.733,363.315,407.715,6386.094,529.509,6116.349,1293.013,5362.262,578.423,9.4127661632225,921.733,0.712856715284379,2.59207024207644
"2645","C_5479","alive",2005,112.959,114.811,2.744,13.318,0,-10.584,11.908,347.7393,163.668,128.487,0,10.574,48.857,32.256,-454.405,163.668,36.599,150.35,153.672,219.775,80.703,3.04869358307483,48.857,0.317930397209641,3.501953125
"2646","C_5481","alive",2005,68.385,107.219,1.255,2.001,38.809,1.024,18.737,29.6366,131.525,73.348,15.745,0.746,24.306,21.151,6.849,131.525,36.896,129.524,65.199,124.249,47.234,3.2121684982368,24.306,0.372797128790319,3.23318046428065
